text	label	cer	pol	tense
＂가끔 되게 심하게 체할 때가 있는데 손가락 지압하는 걸로는 부족할 때가 있더라구요.＂	2	1	2	0
`또 사과껍질의 펙틴은 장내 유익균을 늘리는 데에 도움을 줍니다.`	2	1	2	1
구타와 살인 사건의 절반이 이로 인해 일어난다.	0	1	2	1
최근 3~4년 LCC들의 성장세를 보면 중국인 관광객 감소나 유가 상승도 겁나지 않는다.	1	1	1	1
고객이 보는 앞에서 안심 결제가 이뤄질 수 있다.	1	1	2	1
지금 미국과 중국은 아시아 지역 곳곳에서 힘겨루기를 하고 있다.	0	1	0	1
정부가 중산층으로 보는 범위의 대부분을 국민은 저소득층으로 본 셈이다.	1	0	2	1
막판 실수가 잇따라 나왔다.	1	1	2	0
필자의 소망은 지금이라도 과학계와 환경계가 마주 앉아 인류가 당면한 기후변화 과제에 대해 논의하고 협업하여 이 문제를 풀어가는 것이다.	1	1	0	2
주제는 업스킬링이었습니다.	2	1	2	0
`홍** 엄지 모셔보겠습니다.`	2	1	2	2
＂그럼요, 제가 3가지 삼겹살을 준비했는데요.＂	2	1	2	1
`저는 수박을 자를 때 중간쯤 가면 꼭 밑 부분이 쪼개지더라고요.` 	2	1	2	0
데이터3법은 국회에서 잠자고 서울대의 사실상 AI대학원은 미국에서 교수요원을 한 명도 못 뽑았다.	0	1	1	0
`초복엔 당연히 삼계탕이죠.`	2	1	2	1
그러나 그런 자리와 일은 내 힘으로 100% 선택할 수 없다.	1	1	1	1
관절건강을 고려하지 않고 운동을 한다면 부상을 당할 가능성도 있을 것이다.	3	0	0	2
후반부는 역동적인 기동으로 이루어져 동시가위교차, 교차, 밀집 편대비행, 나선 횡전, 용오름, 동시교차, 저속비행, 연속 교차, 태극, 배면 및 정상편대비행, 최대성능기동 및 수직상승, 동시 원형 횡전 위치교대 및 최대추력 수직원형 등 섬세하고 세련된 정교한 편대 비행기술들을 보여준다.	0	1	2	1
음악 문화에 대한 이해도가 저하될 것이다.	3	0	1	2
강원도 강릉 6.5도, 전북 고창 6.8도, 경북 경주 6.3도, 경남 양산은 8.8도를 기록했다.	0	1	2	0
당장 내 집을 마련하지 않으면 평생 전세살이를 해야 한다는 두려움이 커질 때 집값은 상승한다.	0	1	2	1
＂자, 그럼 다 같이 그린 미네랄 워터 마셔볼까요?＂	2	0	2	2
지난해 외국인직접투자(FDI) 신고액이 2008년에 비해 1.9% 감소한 114억 8000만달러를 기록했다.	0	1	2	0
한마디로 지나간 정권의 얘기이기 때문입니다.	2	1	2	1
DSP(Delivery Service Partner)는 PC에 끼워 팔리는 버전이다.	0	1	2	1
실무 차원에서는 좋은 카드다.	1	1	2	1
흔히 먹는 즉석식품이나 기름이 많은 음식 밀가루 음식들은 피부에 좋은 영향을 주지 않기 때문에 삼가는 것이 좋고 평상시에 물을 많이 마시는 것도 도움이 될 수 있다.	1	1	2	1
사전에 허가절차가 모두 끝나 있어야 특허만료 이후 시간 공백 없이 관련시장을 제네릭으로 대체할 수 있기 때문이다.	1	1	2	1
현재 부상하고 있는 웹3 트렌드에서 한국 게임사들이 매우 큰 장점을 갖고 있다고 보는데 게이머들이 중심이 되는 게임의 경우 개발 못지않게 운영이 중요하다.	1	1	2	1
성차별적 고용 문제로 여성들이 적극적인 진로 선택을 할 수 없을 것이 예측된다.	3	0	0	2
그만큼 우리의 의복문화가 일본에 뒤처졌다는 이야기다.	1	1	2	1
＂가난해도 얼마든지 신부가 될 수 있어.＂	2	1	2	1
＂바로 사과입니다, 갑작스러우시겠지만 사과 맞습니다.＂	2	1	2	1
＂박** 엄지께서 ＇이것＇만 알고 먹으면, 당뇨약 줄이고, 당뇨병 완화에도 도움이 된다고 하셨는데, 도대체 ＇이것＇의 정체가 뭘까요?＂	2	1	0	1
저자는 말콤 글래드웰의 『1만 시간의 법칙』도 시대착오적이라고 비판한다.	1	1	2	1
한 가족의 일주일치 식단들을 분주히 고르다 보면 어느새 카트는 가득 차고 만다.	0	1	2	1
하지만 그 결과가 모두 우리에게 득이 된다는 보장은 없다.	1	1	1	1
그래서 김수환 추기경이 세상을 떠났을 때 법정 스님은 누구보다도 슬퍼했다. 	1	1	2	0
5개 결승 진출팀의 제품은 모두 오픈소스화돼 향후 전 세계 아동 문맹 퇴치를 위해 적극적으로 활용될 예정이다.	3	0	0	2
＂연내에 식품의약품안전처에서 비임상시험실시기관(GLP)의 전 임상 독성시험을 완료하고 2020년까지 1차 임상에 들어가는 것을 목표로 하고 있습니다.＂	2	1	2	1
한국 정부는 북핵 문제와 관련해 도널드 트럼프 대통령 방식을 선호하며 그래서 그의 외교적 관여를 지지한다고 분석했다.	0	1	2	0
이에 국민에게 공익법인들의 신뢰회복을 위한 시스템 마련이 필요하다.	1	1	2	1
특히 대웅제약은 우수한 원료합성 기술력에 기반해 개발한 조영제와 카바페넴으로 글로벌 시장을 적극 공략하고, 첨단 신공장 건설도 본격 추진해 세계적인 제조 경쟁력을 갖춘다는 포부를 밝혔다.	3	1	2	0
또 저축할 때라면 세금을 떼고 나서 얻는 소득을 의미하는 실효수익률이 높은 상품을 이용하라고 조언했다.	0	1	2	0
당장 내년이 대선이지만 납북자 문제는 전혀 거론되고 있지 않다.	0	1	1	1
＂대출금리가 이렇게 오르는데 기준금리는 왜 필요한가요?＂	2	0	0	1
폐기물 처리 문제가 발생할 것이다.	3	0	1	2
또 해외여행도 갈 것이다.	3	0	0	2
다만 힘의 논리를 우선하는 중국의 그림자가 한반도에 더욱 짙어지면 친미·친중 진영논리를 떠나 심히 염려되는 결과를 초래할 수 있다.	1	0	2	2
＂특히 양상추는 100g당 13kcal로 칼로리가 굉장히 낮아요.＂	2	1	2	1
왕세자는 왕국의 방향과 미래 운명을 송두리째 뒤바꾸는 변곡점을 향하고 있다.	0	1	2	1
`대단한 양반일세, 그걸 계속 세고 있었어요?`	2	1	0	0
＇몽크원제＇라는 게임 닉네임으로 유명하다.	0	1	2	1
이와 함께 그동안 웹사이트를 통한 정보 이용이 어려웠던 시각장애인들을 위해 의료비지원사업 안내에 대한 내용도 음성으로 녹음해 제공된다.	1	1	2	1
지난해 12월 최고가(26억8000만원)보다 5억원 넘게 하락한 가격이다.	0	1	2	1
21세기에 새로운 10년을 여는 2010년은 바로 이 정신으로 무장한 기업인들을 절실히 기다린다.	0	1	2	1
이 질문을 처음 접하는 사람이라면, 첫 갈피를 잡아 말의 물꼬를 트기 좀처럼 쉽지 않으리라.	1	1	1	1
일본의 역사책인 『일본서기』에는 서기 246년 백제로부터 매가 처음으로 유입됐고 서기 355년 백제인 주군이 매사냥기술을 일본에 처음 가르쳤다는 기록이 나온다.	1	1	2	1
지진 전문 연구역량과 인프라 구축도 시급하다.	1	1	2	1
하지만 동학을 통해 서로 강하게 연결된 백성들은 군대를 모두 물리쳤다. 	1	1	2	0
올해 들어 17번이나 탄도미사일을 발사하며 주변국을 긴장시킨 북한이 최근에는 7차 핵실험을 강행할 것이라는 관측이 나온다.	0	0	2	1
＂한 손으로 빈 페트병을 눌렀을 때 완벽히 구겨지면 악력이 강하다고 볼 수 있습니다.＂	2	0	2	2
우리가 살고 있는 대한민국이라는 곳의 행복지수는 얼마나 될까.	2	0	0	1
＂여성호르몬이 많이 분비되는 20~30대까지 골밀도가 증가하다가 여성호르몬이 줄어들면서 갱년기에 뼈가 아주 많이 줄어드는데요.＂	2	1	2	2
대변혁의 시대에는 남보다 앞서 보고 앞서 투자하는 자가 승자가 된다.	1	1	2	1
결론부터 말하면 ＇3기 신도시를 비롯한 수도권 물량 증가가 당장 집값 하락 요인이 되지 않을 것＇이라는 게 공통 의견이다.	0	1	2	1
＂그렇다면 척추관 협착증은요?＂	2	0	0	1
이들을 격려하는 댓글은 없고 근거 없는 비난과 전·현직 대통령, 정부 탓만 하는 것은 현장에서 열심히 일하는 이들의 힘을 빼는 일이다.	1	1	2	1
＇수익을 최대화하고 비용을 최소화＇하는 행동지침이 개인자유 존중정신에 위배된다고 할 수 있을까.	2	1	0	1
이 방법은 통증 없이 시술이 가능하며 즉각적인 효과와 유지기간이 길며 탈모치료에 중요한 성장인자를 원하는 깊이에 정확히 주입해 탈모치료에 도움을 준다.	0	1	2	1
그 속에서도 집중력을 잃지 않고 완벽하게 정비를 완수해야 하는 게 정비사의 본분이다.	0	1	2	1
＂맛도 맛이지만 아내의 정성이 들어간 보양식을 먹는다는 기분입니다.＂	2	1	2	1
하이힐도 좋지만 굽이 낮은 옥스퍼드화나 심플한 스니커즈를 매치하면 훨씬 스타일리시해 보인다.	1	1	2	1
5만원권이 출시 8개월 만에 전체 화폐 잔액의 3분의 1을 차지했지만 유통 초기에 나왔던 위조 및 인플레이션 우려가 없을 만큼 국민이 화폐에 잘 적응하고 있다고 한다.	1	1	2	1
박인비의 현재 세계랭킹은 17위다.	0	1	2	1
백악관 남쪽 잔디광장과 맞닿은 곳에 흑인 박물관이 생기고, 흑인 여성이 미국을 대표하는 지폐 인물로 등장하는 것은 짐작하다시피 미국 최초의 흑인 대통령인 버락 오바마 대통령의 역할과 무관하지 않다.	0	1	1	1
경제학 실험 연구에 따르면 유치원 하원 시간에 늦는 부모에게 벌금을 부과하자 늦게 오는 부모가 늘어났습니다.	2	1	2	0
뇌전증 치료의 역사에서 가장 오랜 역사를 가지고 있는 식이요법이 상용화되기 시작한 기간이 오히려 가장 짧다는 역설적인 사실은 아이러니라고 할 수도 있다.	0	0	2	1
Angles, 지난 2006년 한국의 록 페스티벌에서도 그 진면모를 과시했던 뉴욕 출신의 5인조 록 밴드 스트록스의 새 앨범이 발매된다.	0	1	2	2
1가구 1주택이라면 2년이상 소유시 비과세 혜택을 받을 수 있으나 12억원을 넘으면 내야됩니다.	2	1	0	2
그러므로 지금 진행 중인 제재 압박의 끈을 조이면서 비핵화를 위한 대화에 나서도록 하고 그 과정에서 개혁개방과 남북 상생, 평화 공존의 길로 유도해야 합니다.	2	1	0	1
향후 한국의 주택 가격 안정화 정책에서는 앞서 소개한 캘리포니아주의 ADU, JADU, SB9과 같은 방식의 획기적인 공급 확대 정책과 과세 이연 등의 방식에 대한 고민이 필요하다.	1	1	2	1
오는 4월 15일 예정된 21대 국회의원 총선에서 한국 정치 사상 처음으로 ＇준연동형 비례대표제＇가 도입될 예정이다.	0	0	2	2
＂자, 몇 분간 끓인 후에 식혀 뒀습니다.＂	2	1	2	0
드물게는 적혈구 증가, 혈당 감소, 콜레스테롤 증가 등을 보일 수도 있다.	0	1	2	1
실패 원인으로는 첫째, 과거 정책을 경제 상황에 맞게 조금씩 변경해 일자리 정책을 추진했다.	0	1	2	0
주택단지의 경우에도 난개발 등으로 인한 주거환경의 취약성이 심각하게 노출되고 있는 형편이다.	1	1	2	1
＂그럴때는 그럼 점심, 저녁 두 끼에 단백질과 채소 반찬을 하나씩 더 드시고 아침과 점심 사이에는 우유 200ml 정도를 꼭 드셔주는게 좋습니다.＂	2	1	2	1
이 교수는 ＂용의 해에 20~40대 젊은 연주자들이 큰 용처럼 비상하길 바라는 마음에서 제목을 지었다.＂며 ＂제자들에게 연주 무대를 주기 위해 창단했는데 이제는 꼬박꼬박 월급을 주는 정규직으로 채용하고 싶다.＂고 했다.	1	1	2	0
다른 사용자가 만들어 놓은 미완성 트랙에 참여해 베이스나 드럼, 멜로디 등을 얹으며 협업해 창작하는 것이 목표다.	1	1	2	1
기존 브릿지 방식은 상실된 치아 복원을 위해 양 옆의 정상 치아 2개를 일부러 간 뒤 보철을 씌우는 형식이다.	1	1	2	1
봉은사에 따르면, 권위주의 정부 시절인 1970년 상공부(현 산업통상자원부)는 봉은사가 보유하고 있던 삼성동 부지 33만여㎡를 판매하라고 요구했다.	0	1	2	0
사생활 침해 논란이 일었던 스마트폰 애플리케이션 ＇오빠믿지＇ 개발자들이 결국 경찰서행을 피하지 못했다.	0	1	1	0
새 대통령에 따라 외교안보정책이 달라질 것을 예고하는 대목이어서 걱정스럽다.	1	1	2	1
이들 기체는 사람이 맡기에 괴로울 뿐만 아니라 심하면 질식을 유발할 수도 있고, 화재 위험도 안고 있다.	0	1	2	1
＂먹고 나면 트림이 나와서 소화가 다 된 것처럼 느껴지는데 이건 몸에 흡수되고 남은 탄산가스가 입 밖으로 다시 나오는 것뿐이에요.＂	2	1	2	1
＂치매 환자들은 치매를 진단받으면 치료를 포기하거나 치료를 해도 발병 이전의 완벽한 상태로는 돌아가지 못하기 때문에 중도에 포기하고 요양 시설로 들어가시는 분들이 많습니다.＂	2	1	2	1
물론 이렇게 엽록체가 생성되지 않은 식물은 광합성을 수행할 수 없어 정상적으로 생장할 수 없었다는 것이다.	3	1	1	0
그는 농구를 보는 것은 좋아하지만 하는 것은 싫어할 것이다.	3	0	1	2
이 대통령은 9일 청와대에서 전국의 시장 군수 구청장 등 230여명을 초청해 국정설명회를 갖고 ＂유럽이 2% 정도의 금리를 갖고 있고 일본이나 미국은 모두 제로＂라면서 ＂국제금리에 비해 우리 금리가 높은 편이라 더 낮출 수 있는 정책을 펼 수 있다.＂고 말했다.	0	1	2	0
오픈하우스 행사가 가정과 직장을 이어주는 가교 역할은 물론 아이들이 자신의 꿈을 이루는 데 조금이나마 도움이 되기를 기대해 본다.	1	1	2	1
그렇다고 무조건 비관만 하고 있을 일은 아니다.	1	1	1	1
장르 법칙에 충실하던 음악, 연극, 무용, 뮤지컬 등 공연예술 분야에서도 서로의 경계를 넘나드는 작품들이 적지 않다.	0	1	1	1
언제 어디서나 편리하게 복용할 수 있도록 휴대용 약통이 패키지로 함께 증정된다.	0	1	2	1
양도세 중과 유예 시행 직전인 5월 9일(5만5509건) 대비 약 15% 넘게 늘었다.	0	1	2	0
＂첫 번째로 가스팽만형을 고른 이분은 평소에 긴장을 많이 합니다.＂	2	1	2	1
10년 전의 3배가 넘는 액수다.	0	1	2	1
겨울철 실내생활을 건강하게 하려면 적당한 난방과 함께 환기를 자주 하는 게 좋다.	1	1	2	1
BYD(Build Your Dreams)는 세계 1위의 전기차 업체이다.	1	1	2	1
＂이때 이 스트레칭을 해주시면 승모근이 이완되면서 어깨관절을 비롯한 척추뼈의 움직임도 부드럽게 만들어 주기 때문에, 통증 완화에 도움을 받을 수 있습니다.＂	2	1	2	1
1일 보험업계는 국내 10개 주요 손해보험사가 지난해 4월부터 10월 말까지 7개월간 홈쇼핑을 통해 거둔 판매실적은 2439억원으로 1년 전보다 20.1% 증가했다고 밝혔다.	0	1	2	0
